INFO:    Running model on device cuda:0.
INFO:    configured optimizer: adam
INFO:    configured learning rate scheduler: 
INFO:    Beginning Training (50 epochs)
INFO:            |                                          train                                           |                                        validation                                       
INFO:    Epoch   | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  loss  mae   pearsonr  spearmanr   | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  loss  mae   pearsonr  spearmanr  
INFO:    1       | 0.609  0.477        0.152    -0.985   0.149            1.132 1.056 0.174     0.127       | 0.586  0.553        0.099    -1.050   0.137            1.143 1.143 0.152     0.131      
INFO:    2       | 0.576  0.485        0.078    -1.049   0.091            1.096 1.095 0.112     0.085       | 0.585  0.533        0.194    -1.068   0.110            1.134 1.134 0.128     0.127      
INFO:    3       | 0.628  0.465        0.169    -0.971   0.166            1.070 1.034 0.192     0.149       | 0.626  0.528        0.141    -1.027   0.163            1.097 1.097 0.177     0.161      
INFO:    4       | 0.654  0.484        0.121    -0.877   0.203            1.007 1.010 0.235     0.172       | 0.663  0.549        0.071    -0.898   0.219            1.063 1.063 0.234     0.194      
INFO:    5       | 0.681  0.443        0.200    -0.872   0.226            0.973 0.968 0.274     0.201       | 0.675  0.507        0.120    -0.924   0.261            1.032 1.032 0.263     0.232      
INFO:    6       | 0.684  0.450        0.247    -0.814   0.250            0.939 0.954 0.284     0.229       | 0.699  0.488        0.225    -0.859   0.282            0.985 0.985 0.303     0.255      
INFO:    7       | 0.713  0.417        0.216    -0.790   0.300            0.901 0.916 0.330     0.234       | 0.709  0.474        0.185    -0.829   0.294            0.968 0.968 0.325     0.238      
INFO:    8       | 0.704  0.461        0.204    -0.697   0.311            0.872 0.919 0.350     0.268       | 0.707  0.505        0.173    -0.751   0.302            0.969 0.969 0.341     0.278      
INFO:    9       | 0.747  0.408        0.239    -0.643   0.357            0.829 0.848 0.406     0.282       | 0.740  0.451        0.209    -0.669   0.342            0.880 0.880 0.403     0.302      
INFO:    10      | 0.779  0.375        0.270    -0.618   0.392            0.781 0.792 0.457     0.336       | 0.749  0.456        0.262    -0.624   0.359            0.862 0.862 0.403     0.313      
INFO:    11      | 0.798  0.331        0.346    -0.629   0.398            0.754 0.750 0.475     0.354       | 0.774  0.389        0.329    -0.658   0.387            0.811 0.811 0.433     0.325      
INFO:    12      | 0.798  0.344        0.334    -0.590   0.406            0.717 0.741 0.485     0.356       | 0.766  0.398        0.354    -0.597   0.403            0.780 0.780 0.460     0.340      
INFO:    13      | 0.807  0.327        0.347    -0.613   0.411            0.711 0.734 0.497     0.374       | 0.771  0.406        0.320    -0.641   0.374            0.810 0.810 0.439     0.338      
INFO:    14      | 0.805  0.344        0.356    -0.595   0.395            0.690 0.743 0.478     0.356       | 0.783  0.396        0.340    -0.610   0.381            0.787 0.787 0.451     0.346      
INFO:    15      | 0.812  0.315        0.345    -0.643   0.418            0.676 0.737 0.499     0.384       | 0.767  0.415        0.386    -0.661   0.369            0.836 0.836 0.415     0.344      
INFO:    16      | 0.806  0.324        0.354    -0.616   0.403            0.672 0.737 0.490     0.358       | 0.779  0.384        0.360    -0.645   0.387            0.791 0.791 0.451     0.341      
INFO:    17      | 0.812  0.324        0.360    -0.627   0.415            0.651 0.738 0.500     0.379       | 0.778  0.397        0.330    -0.647   0.382            0.807 0.807 0.438     0.347      
INFO:    18      | 0.806  0.331        0.368    -0.591   0.421            0.634 0.731 0.493     0.376       | 0.756  0.437        0.375    -0.604   0.359            0.833 0.833 0.410     0.332      
INFO:    19      | 0.818  0.314        0.405    -0.596   0.431            0.623 0.706 0.515     0.390       | 0.791  0.392        0.394    -0.617   0.398            0.780 0.780 0.444     0.344      
INFO:    20      | 0.810  0.338        0.386    -0.564   0.423            0.638 0.721 0.501     0.377       | 0.753  0.434        0.337    -0.592   0.383            0.819 0.819 0.430     0.331      
INFO:    21      | 0.787  0.340        0.314    -0.639   0.395            0.621 0.782 0.457     0.357       | 0.767  0.422        0.328    -0.665   0.359            0.862 0.862 0.402     0.339      
INFO:    22      | 0.814  0.334        0.374    -0.561   0.424            0.607 0.713 0.517     0.389       | 0.740  0.471        0.372    -0.559   0.340            0.842 0.842 0.397     0.300      
INFO:    23      | 0.814  0.336        0.365    -0.544   0.437            0.597 0.711 0.521     0.399       | 0.789  0.429        0.368    -0.540   0.387            0.796 0.796 0.454     0.365      
INFO:    24      | 0.816  0.323        0.407    -0.568   0.431            0.583 0.708 0.504     0.386       | 0.780  0.430        0.385    -0.580   0.365            0.809 0.809 0.429     0.346      
INFO:    25      | 0.818  0.301        0.406    -0.598   0.435            0.583 0.706 0.519     0.399       | 0.783  0.388        0.379    -0.634   0.376            0.799 0.799 0.441     0.351      
INFO:    26      | 0.824  0.308        0.415    -0.588   0.442            0.578 0.693 0.529     0.402       | 0.788  0.382        0.359    -0.610   0.394            0.769 0.769 0.455     0.349      
INFO:    27      | 0.831  0.287        0.411    -0.600   0.455            0.565 0.685 0.536     0.412       | 0.780  0.393        0.407    -0.627   0.376            0.795 0.795 0.435     0.348      
INFO:    28      | 0.820  0.308        0.401    -0.564   0.447            0.568 0.685 0.533     0.402       | 0.783  0.392        0.371    -0.562   0.403            0.761 0.761 0.468     0.364      
INFO:    29      | 0.821  0.313        0.393    -0.568   0.443            0.571 0.700 0.528     0.408       | 0.790  0.396        0.416    -0.561   0.397            0.772 0.772 0.460     0.366      
INFO:    30      | 0.803  0.338        0.362    -0.570   0.417            0.588 0.731 0.501     0.391       | 0.753  0.443        0.325    -0.584   0.367            0.838 0.838 0.413     0.333      
INFO:    31      | 0.822  0.311        0.390    -0.590   0.433            0.562 0.707 0.518     0.402       | 0.765  0.424        0.394    -0.608   0.366            0.818 0.818 0.422     0.349      
INFO:    32      | 0.824  0.304        0.398    -0.551   0.453            0.548 0.681 0.535     0.406       | 0.788  0.406        0.395    -0.567   0.384            0.780 0.780 0.448     0.351      
INFO:    33      | 0.823  0.302        0.395    -0.586   0.441            0.543 0.692 0.528     0.408       | 0.777  0.396        0.427    -0.578   0.404            0.777 0.777 0.450     0.357      
INFO:    34      | 0.832  0.305        0.384    -0.569   0.449            0.538 0.682 0.540     0.413       | 0.793  0.384        0.379    -0.573   0.416            0.751 0.751 0.477     0.373      
INFO:    35      | 0.823  0.314        0.373    -0.565   0.446            0.547 0.693 0.535     0.413       | 0.782  0.405        0.365    -0.575   0.392            0.781 0.781 0.460     0.372      
INFO:    36      | 0.823  0.303        0.362    -0.581   0.448            0.530 0.695 0.535     0.407       | 0.775  0.399        0.354    -0.586   0.391            0.786 0.786 0.455     0.371      
INFO:    37      | 0.832  0.300        0.399    -0.551   0.463            0.539 0.668 0.553     0.416       | 0.786  0.394        0.363    -0.558   0.415            0.759 0.759 0.469     0.367      
INFO:    38      | 0.830  0.305        0.395    -0.560   0.448            0.524 0.681 0.540     0.397       | 0.784  0.402        0.373    -0.575   0.392            0.781 0.781 0.442     0.345      
INFO:    39      | 0.829  0.318        0.373    -0.551   0.459            0.525 0.686 0.545     0.415       | 0.787  0.411        0.397    -0.541   0.415            0.768 0.768 0.465     0.364      
INFO:    40      | 0.825  0.304        0.385    -0.556   0.460            0.526 0.683 0.541     0.409       | 0.762  0.421        0.393    -0.567   0.393            0.797 0.797 0.442     0.348      
INFO:    41      | 0.826  0.308        0.390    -0.564   0.443            0.529 0.689 0.531     0.405       | 0.760  0.418        0.369    -0.567   0.391            0.794 0.794 0.446     0.352      
INFO:    42      | 0.813  0.347        0.382    -0.545   0.439            0.519 0.710 0.521     0.397       | 0.766  0.452        0.421    -0.529   0.391            0.795 0.795 0.455     0.363      
INFO:    43      | 0.829  0.310        0.397    -0.546   0.456            0.506 0.677 0.551     0.415       | 0.786  0.399        0.409    -0.545   0.426            0.756 0.756 0.479     0.376      
INFO:    44      | 0.828  0.295        0.376    -0.580   0.462            0.505 0.678 0.550     0.422       | 0.781  0.391        0.352    -0.601   0.391            0.777 0.777 0.462     0.366      
INFO:    45      | 0.826  0.300        0.388    -0.601   0.443            0.508 0.703 0.524     0.396       | 0.772  0.382        0.367    -0.634   0.383            0.789 0.789 0.450     0.353      
INFO:    46      | 0.818  0.321        0.341    -0.570   0.439            0.510 0.708 0.523     0.404       | 0.764  0.445        0.329    -0.580   0.369            0.828 0.828 0.428     0.358      
INFO:    47      | 0.836  0.298        0.387    -0.556   0.466            0.521 0.669 0.557     0.418       | 0.796  0.388        0.383    -0.549   0.413            0.752 0.752 0.487     0.380      
INFO:    48      | 0.834  0.292        0.400    -0.564   0.463            0.516 0.670 0.553     0.422       | 0.786  0.390        0.387    -0.571   0.408            0.764 0.764 0.471     0.380      
INFO:    49      | 0.833  0.292        0.413    -0.575   0.459            0.497 0.670 0.551     0.412       | 0.795  0.378        0.391    -0.582   0.412            0.754 0.754 0.476     0.367      
INFO:    50      | 0.830  0.321        0.365    -0.542   0.463            0.512 0.683 0.544     0.403       | 0.796  0.418        0.345    -0.540   0.412            0.775 0.775 0.475     0.372      
INFO:    Writing checkpoint to file /project/rohs_102/raktimmi/geobind_dna/bin/output/config_01.10.2023.13.27_791/Model.50.tar at epoch 50
INFO:    Training Successfully Ended.
INFO:    Writing best state to file /project/rohs_102/raktimmi/geobind_dna/bin/output/config_01.10.2023.13.27_791/Model.best.tar (epoch: 34)
INFO:    Best tracked metric achieved: 0.751
INFO:    Saving metrics history to file.
INFO:    learned global temperature : [0.48169065]
INFO:                       |                               validation predictions                              
INFO:    label              | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  mae   pearsonr  spearmanr  
INFO:    3mu6_C_MEF2A_HUMAN.H11MO.0.A.npz | 0.897  0.265        -0.020   -0.633   0.284            0.685 0.644     0.642      
INFO:    1egw_A_MEF2A_HUMAN.H11MO.0.A.npz | 0.877  0.282        -0.010   -0.607   0.320            0.708 0.594     0.592      
INFO:    6wc2_D_MEF2A_HUMAN.H11MO.0.A.npz | 0.855  0.265        -0.217   -0.658   0.468            0.670 0.635     0.600      
INFO:    4awl_A_MA0060.3.jaspar.npz | 0.470  0.773        0.365    -0.994   -0.018           1.340 -0.144    -0.112     
INFO:    6v8u_A_MA0527.1.jaspar.npz | 0.542  0.596        0.446    -0.587   0.222            1.092 0.038     0.022      
INFO:    5vmx_A_MA0527.1.jaspar.npz | 0.542  0.793        0.401    -0.692   -0.133           1.228 -0.007    -0.006     
INFO:    5vmz_A_MA0527.1.jaspar.npz | 0.537  0.772        0.451    -0.663   -0.067           1.196 0.036     -0.099     
INFO:    5vmy_A_KAISO_HUMAN.H11MO.0.A.npz | 0.523  0.767        0.477    -0.460   -0.085           1.173 0.007     0.148      
INFO:    5vmw_A_MA0527.1.jaspar.npz | 0.537  0.789        0.444    -0.651   -0.111           1.208 0.044     0.016      
INFO:    2drp_A_MA0460.1.jaspar.npz | 0.928  0.452        -0.019   -0.784   0.551            0.813 0.600     0.453      
INFO:    2drp_D_MA0460.1.jaspar.npz | 0.891  0.543        -0.012   -0.813   0.472            0.920 0.540     0.460      
INFO:    6od5_D_MA0830.2.jaspar.npz | 0.727  0.648        0.149    -0.496   0.292            1.011 0.191     0.325      
INFO:    6od5_A_ITF2_HUMAN.H11MO.0.C.npz | 0.793  0.590        0.072    -0.478   0.430            0.945 0.275     0.129      
INFO:    6od5_C_ITF2_HUMAN.H11MO.0.C.npz | 0.723  0.580        0.367    -0.369   0.368            0.964 0.204     0.086      
INFO:    6od4_B_ITF2_HUMAN.H11MO.0.C.npz | 0.918  0.372        0.296    -0.462   0.513            0.726 0.427     0.400      
INFO:    6od5_B_MA0830.2.jaspar.npz | 0.815  0.590        0.095    -0.532   0.426            0.968 0.261     0.225      
INFO:    2r5z_A_MA0203.1.jaspar.npz | 0.920  0.306        -0.616   -1.107   0.434            0.741 0.760     0.696      
INFO:    2r5y_A_MA0203.1.jaspar.npz | 0.536  0.464        -0.606   -0.703   0.475            0.766 0.534     0.394      
INFO:    6j4f_F_MA1078.1.jaspar.npz | 0.900  0.304        0.098    -0.861   0.569            0.750 0.643     0.449      
INFO:    6j4f_B_MA1078.1.jaspar.npz | 0.917  0.150        0.659    -0.525   0.573            0.480 0.766     0.485      
INFO:    6nce_A_MA1489.1.jaspar.npz | 0.896  0.404        -0.054   -0.744   0.538            0.726 0.620     0.549      
INFO:    1ysa_D_MA0303.2.jaspar.npz | 0.995  0.171        0.553    -0.439   0.596            0.466 0.718     0.504      
INFO:    1ysa_C_MA0303.2.jaspar.npz | 0.995  0.171        0.553    -0.439   0.596            0.466 0.718     0.504      
INFO:    2o61_A_IRF7_HUMAN.H11MO.0.C.npz | 0.752  0.601        0.234    -0.693   0.094            1.075 0.156     0.147      
INFO:    1bc7_C_ELK4_HUMAN.H11MO.0.A.npz | 0.815  0.290        0.737    -0.474   0.464            0.636 0.445     0.384      
INFO:    1hbx_G_ELK4_HUMAN.H11MO.0.A.npz | 0.800  0.475        0.689    -0.471   0.208            0.863 0.230     0.201      
INFO:    1k6o_A_ELK4_HUMAN.H11MO.0.A.npz | 0.830  0.318        0.770    -0.406   0.514            0.669 0.459     0.322      
INFO:    1hbx_H_UN0118.1.jaspar.npz | 0.629  0.766        -0.036   -0.670   0.225            1.174 0.180     0.300      
INFO:    1bc8_C_UN0118.1.jaspar.npz | 0.749  0.649        0.104    -0.721   0.219            1.013 0.255     0.379      
INFO:    2ypa_A_MA0091.1.jaspar.npz | 0.889  0.245        0.495    -0.535   0.661            0.653 0.612     0.488      
INFO:    2ypb_A_MA0091.1.jaspar.npz | 0.910  0.293        0.528    -0.510   0.559            0.671 0.571     0.441      
INFO:    5zd4_D_MA0550.2.jaspar.npz | 0.916  0.409        0.227    -0.544   0.438            0.722 0.549     0.424      
INFO:    5zd4_A_MA0550.2.jaspar.npz | 0.863  0.358        0.555    -0.448   0.616            0.678 0.433     0.280      
INFO:    2han_A_MA0534.1.jaspar.npz | 0.901  0.226        0.403    -0.586   0.448            0.689 0.562     0.492      
INFO:    1r0o_A_MA0534.1.jaspar.npz | 0.917  0.188        0.574    -0.476   0.518            0.608 0.572     0.506      
INFO:    2ld5_A_HXA13_MOUSE.H11MO.0.C.npz | 0.710  0.404        0.367    -0.485   0.355            0.872 0.388     0.149      
INFO:    5ef6_A_HXB13_HUMAN.H11MO.0.A.npz | 0.695  0.348        0.342    -0.673   0.267            0.846 0.433     0.233      
INFO:    5ego_B_HXB13_HUMAN.H11MO.0.A.npz | 0.778  0.264        0.504    -0.592   0.434            0.687 0.574     0.389      
INFO:    5edn_A_MA0901.2.jaspar.npz | 0.747  0.397        0.469    -0.696   0.444            0.836 0.404     0.378      
INFO:    5eea_A_HXB13_HUMAN.H11MO.0.A.npz | 0.812  0.396        0.437    -0.527   0.287            0.828 0.403     0.156      
INFO:    7cby_C_MA0613.1.jaspar.npz | 0.896  0.256        0.472    -0.593   0.692            0.610 0.640     0.542      
INFO:    1t2k_D_ATF2_HUMAN.H11MO.0.B.npz | 1.000  0.106        0.422    -0.562   0.606            0.406 0.898     0.600      
INFO:    5zjr_A_MA0165.1.jaspar.npz | 0.685  0.368        0.513    -0.491   0.348            0.748 0.423     0.301      
INFO:    5zjt_E_MA0165.1.jaspar.npz | 0.532  0.295        0.590    -0.611   0.502            0.730 0.497     0.295      
INFO:    5zjq_A_MA0165.1.jaspar.npz | 0.829  0.319        0.689    -0.328   0.625            0.685 0.524     0.406      
INFO:    5zjs_A_MA0165.1.jaspar.npz | 0.634  0.286        0.545    -0.565   0.456            0.729 0.504     0.309      
INFO:    5zjt_A_MA0165.1.jaspar.npz | 0.590  0.425        -0.222   -0.677   0.473            0.838 0.447     0.372      
INFO:    5t1j_B_TBX21_MOUSE.H11MO.0.A.npz | 0.679  0.228        0.709    -0.429   0.230            0.712 0.174     0.067      
INFO:    5t1j_A_TBX21_MOUSE.H11MO.0.A.npz | 0.686  0.215        0.731    -0.431   0.392            0.699 0.157     0.011      
INFO:    1zme_C_MA0358.1.jaspar.npz | 0.703  0.645        0.488    -1.095   0.151            1.103 0.316     0.396      
INFO:    4yo2_A_MA0865.2.jaspar.npz | 0.810  0.338        0.376    -0.558   0.438            0.754 0.426     0.190      
INFO:    3a5t_B_MAFG_MOUSE.H11MO.0.A.npz | 0.947  0.238        0.187    -0.494   0.581            0.525 0.741     0.564      
INFO:    3a5t_A_MAFG_MOUSE.H11MO.0.A.npz | 0.947  0.238        0.187    -0.494   0.581            0.525 0.741     0.564      
INFO:    3vd6_C_GATA1_MOUSE.H11MO.0.A.npz | 0.901  0.287        0.180    -0.573   0.539            0.607 0.687     0.447      
INFO:    3vek_C_GATA1_MOUSE.H11MO.0.A.npz | 0.920  0.326        0.086    -0.611   0.432            0.663 0.635     0.424      
INFO:    3vek_F_MA0035.3.jaspar.npz | 0.913  0.302        0.633    -0.752   0.603            0.689 0.530     0.416      
INFO:    6j9b_A_MA0565.2.jaspar.npz | 0.630  0.900        0.234    -0.563   0.329            1.122 0.325     0.201      
INFO:    6j9b_D_MA0565.2.jaspar.npz | 0.843  0.350        0.040    -0.473   0.859            0.520 0.746     0.423      
INFO:    4lmg_C_MA0270.1.jaspar.npz | 0.698  0.569        0.398    -0.964   0.302            0.965 0.401     0.321      
INFO:    4lmg_D_MA0270.1.jaspar.npz | 0.786  0.680        0.461    -0.909   0.212            1.067 0.244     0.277      
INFO:    4lmg_A_MA0270.1.jaspar.npz | 0.786  0.680        0.461    -0.909   0.212            1.067 0.244     0.277      
INFO:    4lmg_B_MA0270.1.jaspar.npz | 0.698  0.569        0.398    -0.964   0.302            0.965 0.401     0.321      
INFO:    4h10_B_CLOCK_HUMAN.H11MO.0.C.npz | 0.891  0.199        0.585    -0.738   0.331            0.635 0.612     0.375      
INFO:    4atk_B_MITF_MOUSE.H11MO.0.A.npz | 0.849  0.513        0.502    -0.444   0.621            0.865 0.284     0.182      
INFO:    4ati_A_MITF_MOUSE.H11MO.0.A.npz | 0.904  0.280        0.206    -0.671   0.395            0.691 0.534     0.437      
INFO:    4ati_B_MA0620.1.jaspar.npz | 0.937  0.244        0.042    -0.701   0.429            0.673 0.607     0.517      
INFO:    7d8t_A_MA0620.3.jaspar.npz | 0.930  0.178        0.693    -0.364   0.728            0.473 0.690     0.411      
INFO:    7d8t_B_MA0620.3.jaspar.npz | 0.930  0.178        0.693    -0.364   0.728            0.473 0.690     0.411      
INFO:    7n5u_A_ZBT7A_HUMAN.H11MO.0.A.npz | 0.700  0.170        0.866    -0.498   0.681            0.475 0.600     0.420      
INFO:    7n5w_A_ZBT7A_HUMAN.H11MO.0.A.npz | 0.750  0.117        0.694    -0.470   0.769            0.402 0.794     0.604      
INFO:    7n5t_A_ZBT7A_HUMAN.H11MO.0.A.npz | 0.563  0.398        0.362    -0.605   0.497            0.748 0.550     0.446      
